,open,high,low,close,adjclose,volume,ticker
2020-03-18,386936.5625,399461.0,376360.15625,392791.21875,392791.21875,2840247197207,BTC-INR
2020-03-19,393314.4375,475737.875,390219.625,465331.3125,465331.3125,3833225202041,BTC-INR
2020-03-20,465365.9375,514568.625,443687.71875,468767.71875,468767.71875,4117119404610,BTC-INR
2020-03-21,469353.3125,482331.15625,448655.53125,467730.8125,467730.8125,3213536323732,BTC-INR
2020-03-22,467767.96875,480936.84375,439904.5625,440398.625,440398.625,3028999232746,BTC-INR
2020-03-23,440483.21875,493379.84375,440036.40625,491303.625,491303.625,3559932500014,BTC-INR
2020-03-24,492860.15625,516593.65625,488411.0625,511582.4375,511582.4375,3662984556575,BTC-INR
2020-03-25,511879.65625,523761.90625,497116.90625,506731.90625,506731.90625,3381981322869,BTC-INR
2020-03-26,506285.0,510282.125,496497.1875,501893.40625,501893.40625,2639310730541,BTC-INR
2020-03-27,502113.71875,506582.34375,484200.75,484432.59375,484432.59375,2589631263294,BTC-INR
2020-03-28,484242.125,484260.625,458079.21875,467390.5,467390.5,2612066174564,BTC-INR
2020-03-29,467647.375,468010.0,446353.15625,446500.71875,446500.71875,2139274122502,BTC-INR
2020-03-30,446764.25,491463.03125,445531.84375,484874.40625,484874.40625,2797835689929,BTC-INR
2020-03-31,484932.0625,490440.46875,481058.0,485055.25,485055.25,2469968431239,BTC-INR
2020-04-01,484955.40625,506430.5625,475039.78125,505986.5625,505986.5625,3089971401987,BTC-INR
2020-04-02,505986.5625,540461.0,503136.65625,517483.96875,517483.96875,3630406736589,BTC-INR
2020-04-03,517771.28125,534118.125,510159.78125,514565.46875,514565.46875,2978584504685,BTC-INR
2020-04-04,514947.21875,525689.625,511745.34375,524816.4375,524816.4375,2536073247574,BTC-INR
2020-04-05,524435.125,526030.5,513231.3125,517755.6875,517755.6875,2249873617919,BTC-INR
2020-04-06,517520.90625,552472.875,517127.5,552472.875,552472.875,3562987919810,BTC-INR
2020-04-07,552614.4375,560828.0,539678.3125,542859.875,542859.875,3346798246409,BTC-INR
2020-04-08,543076.875,557804.0,541362.1875,557164.125,557164.125,2853642504983,BTC-INR
2020-04-09,557457.9375,557722.5,547764.875,554308.9375,554308.9375,2642852030110,BTC-INR
2020-04-10,554439.9375,554439.9375,517736.4375,522989.25,522989.25,3323035346805,BTC-INR
2020-04-11,523137.5625,527603.75,517232.40625,522500.9375,522500.9375,2378389230086,BTC-INR
2020-04-12,522423.625,542372.625,518844.0625,531033.3125,531033.3125,2724038524943,BTC-INR
2020-04-13,530616.25,530616.25,508771.53125,521994.03125,521994.03125,2945060203318,BTC-INR
2020-04-14,521860.125,528885.125,517808.09375,519791.875,519791.875,2591233233184,BTC-INR
2020-04-15,520029.9375,526873.0,507432.75,508125.40625,508125.40625,2470075166840,BTC-INR
2020-04-16,507998.71875,548413.8125,501604.90625,546993.3125,546993.3125,3595731939128,BTC-INR
2020-04-17,546973.9375,548289.5,539879.0625,542858.125,542858.125,2487276902909,BTC-INR
