,open,high,low,close,adjclose,volume,ticker
2020-07-13,7.309183120727539,8.329726219177246,6.928804874420166,7.182291030883789,7.182291030883789,1478593081,LINK-USD
2020-07-14,7.1739420890808105,8.25064468383789,7.042455196380615,8.10346508026123,8.10346508026123,1180730236,LINK-USD
2020-07-15,8.103979110717773,8.743487358093262,7.864115238189697,8.643122673034668,8.643122673034668,1162846199,LINK-USD
2020-07-16,8.63992977142334,8.79524040222168,8.0531587600708,8.337705612182617,8.337705612182617,1096087198,LINK-USD
2020-07-17,8.347770690917969,8.551612854003906,8.216571807861328,8.28039264678955,8.28039264678955,688997844,LINK-USD
2020-07-18,8.274662017822266,8.274662017822266,7.793449878692627,7.959280014038086,7.959280014038086,733281755,LINK-USD
2020-07-19,7.958869934082031,8.16702938079834,7.808193206787109,8.065190315246582,8.065190315246582,555719580,LINK-USD
2020-07-20,8.06679630279541,8.10698127746582,7.2447099685668945,7.272983074188232,7.272983074188232,674658006,LINK-USD
2020-07-21,7.261944770812988,7.6405720710754395,7.061394214630127,7.281577110290527,7.281577110290527,685213978,LINK-USD
2020-07-22,7.278392791748047,7.594724178314209,7.09230899810791,7.466975212097168,7.466975212097168,641161938,LINK-USD
2020-07-23,7.4661688804626465,8.03549861907959,7.422850131988525,7.874476909637451,7.874476909637451,726843306,LINK-USD
2020-07-24,7.874666213989258,7.897801876068115,7.407200813293457,7.432153224945068,7.432153224945068,560444025,LINK-USD
2020-07-25,7.437191963195801,7.769492149353027,7.406814098358154,7.6578240394592285,7.6578240394592285,567102975,LINK-USD
2020-07-26,7.656191825866699,7.903680801391602,7.331561088562012,7.49900484085083,7.49900484085083,693139972,LINK-USD
2020-07-27,7.490935802459717,7.494194984436035,6.583508014678955,7.095582962036133,7.095582962036133,921616285,LINK-USD
2020-07-28,7.091757774353027,7.388029098510742,6.923423767089844,7.2234601974487305,7.2234601974487305,592707771,LINK-USD
2020-07-29,7.223114967346191,7.468140125274658,7.030922889709473,7.116083145141602,7.116083145141602,577077884,LINK-USD
2020-07-30,7.114583969116211,7.555014133453369,7.047039985656738,7.4169921875,7.4169921875,605829268,LINK-USD
2020-07-31,7.4133219718933105,7.836711883544922,7.4133219718933105,7.77291202545166,7.77291202545166,674556974,LINK-USD
2020-08-01,7.77291202545166,8.386368751525879,7.649139881134033,8.304458618164062,8.304458618164062,757545560,LINK-USD
2020-08-02,8.308259010314941,8.676111221313477,7.474882125854492,8.27177619934082,8.27177619934082,1281614849,LINK-USD
2020-08-03,8.271557807922363,9.202513694763184,8.178178787231445,9.164758682250977,9.164758682250977,944680773,LINK-USD
2020-08-04,9.164507865905762,9.930109024047852,9.097128868103027,9.821836471557617,9.821836471557617,1400412714,LINK-USD
2020-08-05,9.832139015197754,9.851597785949707,9.419011116027832,9.5587739944458,9.5587739944458,961098081,LINK-USD
2020-08-06,9.554093360900879,10.168722152709961,9.495111465454102,10.140254974365234,10.140254974365234,930966731,LINK-USD
2020-08-07,10.147916793823242,10.188631057739258,9.396868705749512,10.06336498260498,10.06336498260498,1084341900,LINK-USD
2020-08-08,10.079673767089844,13.703143119812012,9.990671157836914,12.689207077026367,12.689207077026367,2483258217,LINK-USD
2020-08-09,12.711090087890625,14.35521411895752,12.130884170532227,13.853204727172852,13.853204727172852,2749237741,LINK-USD
2020-08-10,13.843441009521484,13.94233226776123,12.878403663635254,13.441035270690918,13.441035270690918,1965617198,LINK-USD
2020-08-11,13.45556640625,13.495758056640625,12.344608306884766,13.105990409851074,13.105990409851074,1621590153,LINK-USD
2020-08-12,13.0977783203125,16.749156951904297,12.679354667663574,16.621543884277344,16.621543884277344,2657494080,LINK-USD
2020-08-13,16.642940521240234,18.432138442993164,16.208894729614258,17.32600212097168,17.32600212097168,3691726917,LINK-USD
2020-08-14,17.34869384765625,17.786415100097656,16.492122650146484,16.92643165588379,16.92643165588379,1797902764,LINK-USD
2020-08-15,16.915672302246094,19.578197479248047,16.61625862121582,19.098751068115234,19.098751068115234,2623596923,LINK-USD
2020-08-16,19.11224937438965,19.851821899414062,18.67695426940918,18.80418586730957,18.80418586730957,1672318397,LINK-USD
2020-08-17,18.80418586730957,19.60133934020996,16.421676635742188,16.70554542541504,16.70554542541504,1851120442,LINK-USD
2020-08-18,16.78369140625,17.662019729614258,15.181785583496094,16.241374969482422,16.241374969482422,3107415351,LINK-USD
2020-08-19,16.213159561157227,17.193843841552734,15.113743782043457,16.2399845123291,16.2399845123291,2269980597,LINK-USD
2020-08-20,16.21553611755371,16.728391647338867,15.853572845458984,16.091297149658203,16.091297149658203,1441868241,LINK-USD
2020-08-21,16.09039878845215,16.113767623901367,13.168423652648926,13.80085563659668,13.80085563659668,2545002567,LINK-USD
2020-08-22,13.834607124328613,16.239309310913086,13.829764366149902,15.96019172668457,15.96019172668457,1966563137,LINK-USD
2020-08-23,15.910228729248047,15.96497631072998,14.797929763793945,15.174675941467285,15.174675941467285,1286304278,LINK-USD
2020-08-24,15.157313346862793,15.814520835876465,14.794072151184082,15.18336009979248,15.18336009979248,1148602183,LINK-USD
2020-08-25,15.134720802307129,15.441283226013184,13.760788917541504,14.216811180114746,14.216811180114746,1396339667,LINK-USD
2020-08-26,14.234516143798828,15.594225883483887,14.147561073303223,15.251754760742188,15.251754760742188,1323937547,LINK-USD
2020-08-27,15.22918701171875,15.494385719299316,14.145217895507812,14.497711181640625,14.497711181640625,1285283437,LINK-USD
2020-08-28,14.501261711120605,15.435062408447266,14.309508323669434,15.156061172485352,15.156061172485352,975535521,LINK-USD
2020-08-29,15.167725563049316,16.90587043762207,15.021623611450195,16.56707763671875,16.56707763671875,1982820767,LINK-USD
2020-08-30,16.525114059448242,17.656837463378906,16.442018508911133,16.472963333129883,16.472963333129883,1833942061,LINK-USD
2020-08-31,16.504047393798828,16.92058563232422,15.708488464355469,15.708488464355469,15.708488464355469,1431004361,LINK-USD
2020-09-01,15.67480754852295,16.483070373535156,15.337958335876465,16.121492385864258,16.121492385864258,1602445973,LINK-USD
2020-09-02,16.11862564086914,16.389955520629883,14.27182674407959,14.8973970413208,14.8973970413208,1440207730,LINK-USD
2020-09-03,14.958319664001465,14.981986045837402,11.67977237701416,12.016677856445312,12.016677856445312,1702199859,LINK-USD
2020-09-04,12.011467933654785,12.918801307678223,11.268916130065918,12.492865562438965,12.492865562438965,1796655505,LINK-USD
2020-09-05,12.507908821105957,12.767094612121582,9.522486686706543,10.611472129821777,10.611472129821777,1906501660,LINK-USD
2020-09-06,10.611472129821777,13.173912048339844,9.943312644958496,12.913728713989258,12.913728713989258,1953997882,LINK-USD
2020-09-07,12.885663032531738,13.186553955078125,11.417441368103027,12.426576614379883,12.426576614379883,1891052112,LINK-USD
2020-09-08,12.444644927978516,12.718875885009766,11.26616382598877,11.785032272338867,11.785032272338867,1393552853,LINK-USD
2020-09-09,11.785999298095703,12.623769760131836,11.506570816040039,12.37729263305664,12.37729263305664,1212963346,LINK-USD
2020-09-10,12.37838077545166,13.195425033569336,12.30189037322998,12.551313400268555,12.551313400268555,4019748249,LINK-USD
2020-09-11,12.551313400268555,12.722271919250488,12.059423446655273,12.501497268676758,12.501497268676758,3397578038,LINK-USD
2020-09-12,12.497035026550293,12.770203590393066,12.122137069702148,12.769030570983887,12.769030570983887,3524744647,LINK-USD
2020-09-13,12.769030570983887,13.18435001373291,11.84650993347168,11.993545532226562,11.993545532226562,3644243871,LINK-USD
2020-09-14,11.974480628967285,12.431245803833008,11.728035926818848,12.119579315185547,12.119579315185547,1249919309,LINK-USD
2020-09-15,12.112605094909668,12.214682579040527,10.82880687713623,10.978154182434082,10.978154182434082,1195560378,LINK-USD
2020-09-16,10.975418090820312,11.287084579467773,10.565303802490234,10.761816024780273,10.761816024780273,1153746184,LINK-USD
2020-09-17,10.755890846252441,11.610639572143555,10.542794227600098,10.988880157470703,10.988880157470703,1259649199,LINK-USD
2020-09-18,10.988880157470703,11.154339790344238,9.901496887207031,10.081642150878906,10.081642150878906,1114418785,LINK-USD
2020-09-19,10.065690040588379,10.49340534210205,9.955703735351562,10.147276878356934,10.147276878356934,873109762,LINK-USD
2020-09-20,10.143257141113281,10.582036972045898,9.604192733764648,9.768121719360352,9.768121719360352,951116672,LINK-USD
2020-09-21,9.75564956665039,9.90151596069336,8.617021560668945,8.759941101074219,8.759941101074219,1586349748,LINK-USD
2020-09-22,8.748176574707031,9.076180458068848,8.671488761901855,8.764184951782227,8.764184951782227,959332861,LINK-USD
2020-09-23,8.738750457763672,8.800617218017578,7.497208118438721,7.702259063720703,7.702259063720703,1571651694,LINK-USD
2020-09-24,7.6709208488464355,10.348505020141602,7.563651084899902,9.817477226257324,9.817477226257324,2513427425,LINK-USD
2020-09-25,9.846246719360352,11.121983528137207,9.473030090332031,10.711363792419434,10.711363792419434,2342555820,LINK-USD
2020-09-26,10.719186782836914,10.997270584106445,10.071761131286621,10.341658592224121,10.341658592224121,1705834656,LINK-USD
2020-09-27,10.33487319946289,10.937078475952148,10.000924110412598,10.76908016204834,10.76908016204834,1452956505,LINK-USD
2020-09-28,10.78055191040039,10.998226165771484,10.295668601989746,10.333558082580566,10.333558082580566,1421267282,LINK-USD
2020-09-29,10.297882080078125,10.347912788391113,9.499608039855957,10.115015983581543,10.115015983581543,1656880792,LINK-USD
2020-09-30,10.13078498840332,10.13078498840332,9.629398345947266,9.85120964050293,9.85120964050293,1235486778,LINK-USD
2020-10-01,9.871625900268555,10.373127937316895,9.453802108764648,9.64990520477295,9.64990520477295,1426296389,LINK-USD
2020-10-02,9.636804580688477,9.767682075500488,8.86952018737793,9.22470474243164,9.22470474243164,1575691671,LINK-USD
2020-10-03,9.21754264831543,9.528505325317383,9.150334358215332,9.304492950439453,9.304492950439453,740099523,LINK-USD
2020-10-04,9.313529968261719,9.449482917785645,9.17962646484375,9.40491008758545,9.40491008758545,733335838,LINK-USD
2020-10-05,9.407215118408203,9.698630332946777,9.32040786743164,9.623703002929688,9.623703002929688,1114063226,LINK-USD
2020-10-06,9.627351760864258,9.630041122436523,8.679813385009766,8.779272079467773,8.779272079467773,1107581245,LINK-USD
2020-10-07,8.776006698608398,9.011452674865723,8.465344429016113,8.957850456237793,8.957850456237793,1011459545,LINK-USD
2020-10-08,8.991769790649414,9.620088577270508,8.512158393859863,9.508817672729492,9.508817672729492,1444612730,LINK-USD
2020-10-09,9.523988723754883,10.469217300415039,9.370473861694336,10.346901893615723,10.346901893615723,1678061807,LINK-USD
2020-10-10,10.392461776733398,10.814597129821777,10.391740798950195,10.524792671203613,10.524792671203613,1370779935,LINK-USD
2020-10-11,10.51791000366211,10.966937065124512,10.205854415893555,10.847407341003418,10.847407341003418,1339565194,LINK-USD
2020-10-12,10.83853816986084,11.74736213684082,10.708419799804688,11.452909469604492,11.452909469604492,1864848583,LINK-USD
2020-10-13,11.431758880615234,11.534507751464844,10.722405433654785,10.995448112487793,10.995448112487793,1460104539,LINK-USD
2020-10-14,10.992676734924316,11.287188529968262,10.650033950805664,10.949109077453613,10.949109077453613,1280567851,LINK-USD
2020-10-15,10.924160957336426,10.924160957336426,10.523789405822754,10.737751960754395,10.737751960754395,1148852514,LINK-USD
2020-10-16,10.748080253601074,10.862218856811523,10.319452285766602,10.619549751281738,10.619549751281738,1066918482,LINK-USD
2020-10-17,10.606290817260742,10.708000183105469,10.462655067443848,10.6525239944458,10.6525239944458,735511418,LINK-USD
2020-10-18,10.635855674743652,10.949804306030273,10.57012939453125,10.88071346282959,10.88071346282959,762577602,LINK-USD
2020-10-19,10.890692710876465,11.1292085647583,10.642991065979004,10.886282920837402,10.886282920837402,910617050,LINK-USD
2020-10-20,10.880167961120605,10.898490905761719,9.855631828308105,9.878593444824219,9.878593444824219,1241598369,LINK-USD
2020-10-21,9.877664566040039,11.056619644165039,9.872748374938965,10.804607391357422,10.804607391357422,1238425755,LINK-USD
2020-10-22,10.792309761047363,12.322983741760254,10.73701286315918,11.939334869384766,11.939334869384766,1543967732,LINK-USD
2020-10-23,11.95689582824707,12.244832038879395,11.611319541931152,12.163795471191406,12.163795471191406,1480801396,LINK-USD
2020-10-24,12.163811683654785,12.923665046691895,11.989542007446289,12.731548309326172,12.731548309326172,1474195506,LINK-USD
2020-10-25,12.731548309326172,12.8384428024292,12.014213562011719,12.160058975219727,12.160058975219727,1292633532,LINK-USD
2020-10-26,12.160064697265625,12.429181098937988,11.345295906066895,11.747901916503906,11.747901916503906,1465017714,LINK-USD
2020-10-27,11.747894287109375,12.43364429473877,11.53939437866211,11.973836898803711,11.973836898803711,1345673430,LINK-USD
2020-10-28,11.973844528198242,12.123708724975586,11.2041654586792,11.461742401123047,11.461742401123047,1236406880,LINK-USD
2020-10-29,11.46175765991211,11.774918556213379,11.117264747619629,11.265140533447266,11.265140533447266,1476177870,LINK-USD
2020-10-30,11.265157699584961,11.424288749694824,10.78571891784668,11.098557472229004,11.098557472229004,1653652915,LINK-USD
2020-10-31,11.09855842590332,11.383407592773438,10.937080383300781,11.22083854675293,11.22083854675293,1447587815,LINK-USD
2020-11-01,11.22083854675293,11.566786766052246,11.042797088623047,11.536629676818848,11.536629676818848,1319631443,LINK-USD
2020-11-02,11.53658390045166,11.64116382598877,10.785829544067383,10.797578811645508,10.797578811645508,1527825758,LINK-USD
2020-11-03,10.797565460205078,10.797565460205078,10.132770538330078,10.387001991271973,10.387001991271973,1696479711,LINK-USD
2020-11-04,10.386967658996582,10.62634563446045,9.799592018127441,10.472586631774902,10.472586631774902,1678488769,LINK-USD
2020-11-05,10.472635269165039,11.20097541809082,10.114256858825684,10.990669250488281,10.990669250488281,1360783363,LINK-USD
2020-11-06,10.990538597106934,12.212724685668945,10.919049263000488,12.118071556091309,12.118071556091309,1475069579,LINK-USD
2020-11-07,12.118071556091309,13.376581192016602,11.536380767822266,11.757224082946777,11.757224082946777,2566987251,LINK-USD
2020-11-08,11.757224082946777,12.996488571166992,11.527828216552734,12.656035423278809,12.656035423278809,1647580702,LINK-USD
2020-11-09,12.656037330627441,12.950491905212402,12.110891342163086,12.520734786987305,12.520734786987305,1644324040,LINK-USD
2020-11-10,12.52120304107666,13.242560386657715,12.35169506072998,13.003462791442871,13.003462791442871,1724813657,LINK-USD
2020-11-11,13.00345230102539,13.391085624694824,12.794025421142578,12.807538032531738,12.807538032531738,1517819145,LINK-USD
2020-11-12,12.807455062866211,13.07766056060791,12.308555603027344,12.423222541809082,12.423222541809082,1400960180,LINK-USD
2020-11-13,12.423172950744629,12.99028205871582,12.339468002319336,12.887977600097656,12.887977600097656,1306004087,LINK-USD
2020-11-14,12.887977600097656,12.912339210510254,12.390226364135742,12.576959609985352,12.576959609985352,997198275,LINK-USD
2020-11-15,12.576959609985352,12.633174896240234,11.843888282775879,12.12181282043457,12.12181282043457,967748061,LINK-USD
2020-11-16,12.121809959411621,12.789226531982422,12.032334327697754,12.590789794921875,12.590789794921875,1052161971,LINK-USD
2020-11-17,12.804290771484375,13.313879013061523,12.553354263305664,13.244711875915527,13.244711875915527,1527160119,LINK-USD
2020-11-18,13.244641304016113,14.197213172912598,12.916036605834961,13.592995643615723,13.592995643615723,2364966937,LINK-USD
2020-11-19,13.592887878417969,13.965559959411621,13.066692352294922,13.621882438659668,13.621882438659668,1523595574,LINK-USD
2020-11-20,13.621953010559082,14.395320892333984,13.512831687927246,14.078272819519043,14.078272819519043,1733532246,LINK-USD
2020-11-21,14.078272819519043,15.398048400878906,13.768170356750488,15.355934143066406,15.355934143066406,2190837254,LINK-USD
2020-11-22,15.355934143066406,15.61568832397461,13.914475440979004,14.444801330566406,14.444801330566406,2199639008,LINK-USD
2020-11-23,14.44481372833252,15.37136459350586,14.2534761428833,15.270844459533691,15.270844459533691,2108675136,LINK-USD
2020-11-24,15.270954132080078,16.24774742126465,15.005791664123535,15.620664596557617,15.620664596557617,2650363423,LINK-USD
2020-11-25,15.624322891235352,15.76994514465332,13.930069923400879,14.260965347290039,14.260965347290039,1779310502,LINK-USD
2020-11-26,14.25596809387207,14.44614028930664,11.357887268066406,12.575363159179688,12.575363159179688,3181022660,LINK-USD
2020-11-27,12.586816787719727,12.947359085083008,12.035581588745117,12.490259170532227,12.490259170532227,1705568925,LINK-USD
2020-11-28,12.491617202758789,13.41140365600586,12.38730525970459,13.078346252441406,13.078346252441406,1408628665,LINK-USD
2020-11-29,13.082220077514648,13.399352073669434,12.871095657348633,13.372918128967285,13.372918128967285,1244611322,LINK-USD
2020-11-30,13.369685173034668,14.383355140686035,13.369685173034668,14.225639343261719,14.225639343261719,1808384178,LINK-USD
2020-12-01,14.229063034057617,14.796493530273438,13.245491027832031,13.389534950256348,13.389534950256348,1850007077,LINK-USD
2020-12-02,13.39022445678711,14.134461402893066,13.135579109191895,13.98736572265625,13.98736572265625,1369209189,LINK-USD
2020-12-03,13.989686965942383,14.187238693237305,13.6690673828125,13.97472095489502,13.97472095489502,1118049762,LINK-USD
2020-12-04,13.974773406982422,14.026366233825684,12.614404678344727,12.74124526977539,12.74124526977539,1281415263,LINK-USD
2020-12-05,12.739164352416992,13.3254976272583,12.592731475830078,13.1730375289917,13.1730375289917,1048597571,LINK-USD
2020-12-06,13.173697471618652,13.51590347290039,12.809526443481445,13.49239730834961,13.49239730834961,1019945503,LINK-USD
2020-12-07,13.490456581115723,13.523982048034668,12.908266067504883,13.080948829650879,13.080948829650879,894451650,LINK-USD
2020-12-08,13.081625938415527,13.184557914733887,12.027461051940918,12.145713806152344,12.145713806152344,1057784369,LINK-USD
2020-12-09,12.143372535705566,12.793543815612793,11.629532814025879,12.633390426635742,12.633390426635742,1305647086,LINK-USD
2020-12-10,12.632407188415527,12.649906158447266,11.881067276000977,11.922199249267578,11.922199249267578,911441756,LINK-USD
2020-12-11,11.922837257385254,11.937211990356445,11.45355224609375,11.66010570526123,11.66010570526123,1028197389,LINK-USD
2020-12-12,11.656647682189941,12.327557563781738,11.64249038696289,12.20915699005127,12.20915699005127,855257539,LINK-USD
2020-12-13,12.213312149047852,13.207671165466309,12.051026344299316,12.933703422546387,12.933703422546387,1038194830,LINK-USD
2020-12-14,12.935120582580566,12.965326309204102,12.360072135925293,12.827552795410156,12.827552795410156,925077262,LINK-USD
2020-12-15,12.830951690673828,12.989904403686523,12.494708061218262,12.70547103881836,12.70547103881836,810207085,LINK-USD
2020-12-16,12.703601837158203,13.462574005126953,12.35372543334961,13.45108699798584,13.45108699798584,1223226479,LINK-USD
2020-12-17,13.453590393066406,14.440537452697754,13.174434661865234,13.467132568359375,13.467132568359375,1827482311,LINK-USD
2020-12-18,13.467930793762207,13.986422538757324,13.216130256652832,13.51119327545166,13.51119327545166,1304911675,LINK-USD
2020-12-19,13.509448051452637,13.965012550354004,13.32241153717041,13.492186546325684,13.492186546325684,1149858506,LINK-USD
2020-12-20,13.491289138793945,13.737924575805664,12.800018310546875,13.070074081420898,13.070074081420898,1142006160,LINK-USD
2020-12-21,13.072017669677734,13.251781463623047,12.16659927368164,12.341995239257812,12.341995239257812,1245762390,LINK-USD
2020-12-22,12.336780548095703,12.814679145812988,11.856590270996094,12.793932914733887,12.793932914733887,1298374631,LINK-USD
2020-12-23,12.791275024414062,12.848706245422363,8.509154319763184,10.83131217956543,10.83131217956543,1924391288,LINK-USD
2020-12-24,10.870598793029785,11.66370964050293,9.966835021972656,11.575453758239746,11.575453758239746,1894113775,LINK-USD
2020-12-25,11.57080364227295,11.86294174194336,11.077666282653809,11.546685218811035,11.546685218811035,1400082282,LINK-USD
2020-12-26,11.548478126525879,11.7763032913208,10.678420066833496,10.964874267578125,10.964874267578125,1419511858,LINK-USD
2020-12-27,10.963347434997559,13.041565895080566,10.243766784667969,12.129708290100098,12.129708290100098,2199716491,LINK-USD
2020-12-28,12.14949893951416,12.891690254211426,12.037069320678711,12.62838077545166,12.62838077545166,1696784037,LINK-USD
2020-12-29,12.624724388122559,12.975288391113281,10.837599754333496,11.771124839782715,11.771124839782715,2021247540,LINK-USD
2020-12-30,11.767861366271973,11.926012992858887,11.09719467163086,11.253575325012207,11.253575325012207,1497541828,LINK-USD
2020-12-31,11.250920295715332,11.722368240356445,10.999016761779785,11.270538330078125,11.270538330078125,1206737630,LINK-USD
2021-01-01,11.266761779785156,12.386067390441895,11.118653297424316,11.872554779052734,11.872554779052734,1376173841,LINK-USD
2021-01-02,11.87341022491455,12.363890647888184,11.520288467407227,12.220136642456055,12.220136642456055,1562557417,LINK-USD
2021-01-03,12.22336483001709,13.977095603942871,11.88365364074707,13.650172233581543,13.650172233581543,2298964833,LINK-USD
2021-01-04,13.666396141052246,15.575632095336914,12.597853660583496,13.571063041687012,13.571063041687012,2926793268,LINK-USD
2021-01-05,13.569751739501953,14.901026725769043,13.174111366271973,14.539868354797363,14.539868354797363,2435517090,LINK-USD
2021-01-06,14.550183296203613,17.223899841308594,14.177452087402344,17.155256271362305,17.155256271362305,3654880010,LINK-USD
2021-01-07,17.1586856842041,17.34910011291504,15.225082397460938,16.031967163085938,16.031967163085938,2848054681,LINK-USD
2021-01-08,16.019023895263672,16.152416229248047,14.26329231262207,15.288084983825684,15.288084983825684,2749568572,LINK-USD
2021-01-09,15.279501914978027,17.90487289428711,15.064793586730957,17.607513427734375,17.607513427734375,2622916177,LINK-USD
2021-01-10,17.598928451538086,18.445472717285156,15.615169525146484,16.2474308013916,16.2474308013916,3058197027,LINK-USD
2021-01-11,16.246437072753906,16.246437072753906,12.568740844726562,14.556933403015137,14.556933403015137,3428738380,LINK-USD
2021-01-12,14.550128936767578,15.440449714660645,13.749820709228516,13.915848731994629,13.915848731994629,2198321176,LINK-USD
2021-01-13,13.903968811035156,16.207542419433594,13.428170204162598,15.93009090423584,15.93009090423584,2265358357,LINK-USD
2021-01-14,15.92735767364502,17.83426856994629,15.425721168518066,17.826250076293945,17.826250076293945,2758638858,LINK-USD
2021-01-15,17.866125106811523,21.18670654296875,17.572053909301758,20.709726333618164,20.709726333618164,6831687993,LINK-USD
2021-01-16,20.714908599853516,22.68733787536621,19.720041275024414,20.21839714050293,20.21839714050293,5499569396,LINK-USD
2021-01-17,20.218687057495117,23.61110496520996,19.463830947875977,23.166772842407227,23.166772842407227,5027606263,LINK-USD
2021-01-18,23.200605392456055,23.52741241455078,21.212947845458984,22.03626251220703,22.03626251220703,3602422029,LINK-USD
2021-01-19,22.042205810546875,22.80375862121582,20.581796646118164,20.754093170166016,20.754093170166016,3077697742,LINK-USD
2021-01-20,20.721282958984375,21.929914474487305,19.190357208251953,21.846776962280273,21.846776962280273,3432961301,LINK-USD
2021-01-21,21.848711013793945,21.936092376708984,18.164527893066406,18.424272537231445,18.424272537231445,3407990168,LINK-USD
2021-01-22,18.412506103515625,22.426801681518555,17.384538650512695,21.629497528076172,21.629497528076172,4292258678,LINK-USD
2021-01-23,21.610153198242188,25.4461612701416,21.249544143676758,24.761531829833984,24.761531829833984,5098945533,LINK-USD
2021-01-24,24.771089553833008,24.868953704833984,23.377248764038086,24.701858520507812,24.701858520507812,3727726940,LINK-USD
2021-01-25,24.699432373046875,25.65489387512207,22.73853874206543,23.54012107849121,23.54012107849121,3740983054,LINK-USD
2021-01-26,23.521814346313477,23.952463150024414,21.77118682861328,23.025863647460938,23.025863647460938,3117612364,LINK-USD
2021-01-27,23.033533096313477,23.11281967163086,20.375661849975586,21.07044792175293,21.07044792175293,3092662315,LINK-USD
2021-01-28,21.06085205078125,24.460460662841797,20.628141403198242,23.110902786254883,23.110902786254883,3652814431,LINK-USD
2021-01-29,23.302989959716797,24.179880142211914,22.114721298217773,22.7734432220459,22.7734432220459,3788470512,LINK-USD
2021-01-30,22.773027420043945,23.9493408203125,22.232776641845703,23.59402847290039,23.59402847290039,2685935167,LINK-USD
2021-01-31,23.596187591552734,24.53101348876953,22.17173194885254,22.598434448242188,22.598434448242188,2692563296,LINK-USD
2021-02-01,22.595956802368164,23.149662017822266,21.70425033569336,22.839641571044922,22.839641571044922,2422414493,LINK-USD
2021-02-02,22.839508056640625,24.114852905273438,22.794803619384766,23.713613510131836,23.713613510131836,2604058586,LINK-USD
2021-02-03,23.706806182861328,25.440689086914062,23.57048225402832,25.073034286499023,25.073034286499023,3147392512,LINK-USD
2021-02-04,25.07576560974121,25.972017288208008,22.988582611083984,24.49896240234375,24.49896240234375,3344787680,LINK-USD
2021-02-05,24.50349998474121,26.899293899536133,24.50349998474121,26.363325119018555,26.363325119018555,3936072394,LINK-USD
2021-02-06,26.3489990234375,26.722463607788086,24.468387603759766,25.04932975769043,25.04932975769043,3146238667,LINK-USD
2021-02-07,25.049219131469727,25.27623748779297,23.085792541503906,24.79012107849121,24.79012107849121,2772921169,LINK-USD
2021-02-08,24.781538009643555,25.94103240966797,24.062545776367188,25.45610237121582,25.45610237121582,3063771708,LINK-USD
2021-02-09,25.456987380981445,27.8963623046875,25.004365921020508,27.594215393066406,27.594215393066406,3700778076,LINK-USD
2021-02-10,27.59209442138672,28.602453231811523,25.690353393554688,26.859596252441406,26.859596252441406,4118325809,LINK-USD
2021-02-11,26.85723114013672,28.44580078125,26.31255340576172,27.874238967895508,27.874238967895508,3098066261,LINK-USD
2021-02-12,27.857929229736328,31.38100242614746,26.82828140258789,30.64073944091797,30.64073944091797,4140041014,LINK-USD
2021-02-13,30.647441864013672,34.53685760498047,29.293598175048828,34.10197830200195,34.10197830200195,5124433887,LINK-USD
2021-02-14,34.12268829345703,35.580501556396484,32.4645881652832,33.290321350097656,33.290321350097656,4767351611,LINK-USD
2021-02-15,33.2679443359375,34.81749725341797,28.309467315673828,32.575897216796875,32.575897216796875,4824452129,LINK-USD
2021-02-16,32.528564453125,33.22939682006836,30.96687889099121,31.973480224609375,31.973480224609375,3794728331,LINK-USD
2021-02-17,31.97589874267578,32.587833404541016,30.046857833862305,32.256797790527344,32.256797790527344,3072709794,LINK-USD
2021-02-18,32.25244140625,33.53372573852539,31.896072387695312,32.44149398803711,32.44149398803711,1726602703,LINK-USD
2021-02-19,32.45512390136719,35.406982421875,31.57805061340332,34.7152099609375,34.7152099609375,2518517791,LINK-USD
2021-02-20,34.711280822753906,36.828460693359375,32.63641357421875,34.10981750488281,34.10981750488281,3095945276,LINK-USD
2021-02-21,34.07320785522461,35.23155975341797,33.4279899597168,34.152740478515625,34.152740478515625,1768919688,LINK-USD
2021-02-22,34.15009689331055,34.16166687011719,25.66321563720703,31.530805587768555,31.530805587768555,3577738647,LINK-USD
2021-02-23,31.522872924804688,31.54983139038086,21.19807243347168,25.800342559814453,25.800342559814453,5101235733,LINK-USD
2021-02-24,25.82765007019043,29.178787231445312,24.645511627197266,28.086719512939453,28.086719512939453,3087989666,LINK-USD
2021-02-25,28.073373794555664,28.55682945251465,24.59596061706543,24.668046951293945,24.668046951293945,2016768740,LINK-USD
2021-02-26,24.73423194885254,26.948970794677734,23.761680603027344,25.187313079833984,25.187313079833984,170549323809,LINK-USD
2021-02-27,25.19774627685547,27.390609741210938,24.906770706176758,26.235097885131836,26.235097885131836,1874410773,LINK-USD
2021-02-28,26.23312759399414,26.753889083862305,23.075170516967773,24.663532257080078,24.663532257080078,2019851813,LINK-USD
2021-03-01,24.672752380371094,27.652099609375,24.672752380371094,27.6070613861084,27.6070613861084,2279573087,LINK-USD
2021-03-02,27.610774993896484,30.453392028808594,27.21218490600586,28.51118278503418,28.51118278503418,2745094103,LINK-USD
2021-03-03,28.5073184967041,31.375930786132812,28.253589630126953,29.990028381347656,29.990028381347656,1999664567,LINK-USD
2021-03-04,29.9621524810791,30.525611877441406,27.363000869750977,27.718738555908203,27.718738555908203,1935423706,LINK-USD
2021-03-05,27.709379196166992,28.162181854248047,25.732032775878906,27.87541389465332,27.87541389465332,1739847948,LINK-USD
2021-03-06,27.856069564819336,28.332921981811523,26.40821075439453,28.165103912353516,28.165103912353516,1130900770,LINK-USD
